Feature ID	Taxon	Confidence
c954f8c82e0088f39acfb523e6047f2f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.7681657819899955
9cd87d2a120345058ee80fdbb048e97a	d__Bacteria; p__Firmicutes; c__Clostridia	0.8905959382093701
530087d9da87f532bd97badf3720771e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.7272751465817529
404d2484db13594ae2d0870cddbdea42	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.7857782222697745
539c7c6394dd98aaab5038bf379aa79a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.8314086593463973
672071a174e59b861b6705774f7533d6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.8251180805349625
6d83b10dc7f6d8c34c949ad11590c83d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.8117003912413756
dd1037b4ad62c4e4a10bb7b3cfccef13	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.8449416257646177
1cf11e7e2a7f303545fa70420ab0fad1	d__Bacteria; p__Firmicutes; c__Clostridia	0.8946512207203987
0b6187b50c99f9a8ac5b03b6b1b1adbc	d__Bacteria; p__Firmicutes	0.797463185677069
90c48ad44805c93f1d3892aa1b454017	d__Bacteria; p__Firmicutes	0.8109338983156892
5386ef21bb555a6b254816f96e56151b	d__Bacteria	0.9997353608680603
286f0ad793e34d691e24f62b55eabfd8	d__Bacteria; p__Firmicutes; c__Bacilli	0.7362220246369394
18e8fa8609f5ac31cf5a16213f29af73	d__Bacteria	0.9998110446736567
05311603862b6b25164898b0cbea09fb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.7771117262143825
d05f968eb1b0d7eb6760ba8a0de86bfe	d__Bacteria	0.9997413433258432
e579c03dfde1ef39734bb1953689cb0d	d__Bacteria	0.99972846576605
409feaacb2316fde8766a035a04c22f3	d__Bacteria; p__Firmicutes	0.8252161564212164
5ce9838d59aed832b91278485ad5af02	d__Bacteria; p__Firmicutes	0.7542428843161161
760d771417df09de88c6297575fae8ef	d__Bacteria; p__Firmicutes; c__Clostridia	0.8031394217824067
1dd9b17bb614b448c35fcfd0000b83b7	d__Bacteria; p__Firmicutes	0.7652538467105798
c3413f97adb264d67973d46340e61efd	d__Bacteria	0.9995309685784728
c3f3b437b14d3945786e18d1afc66fee	d__Bacteria	0.7871254737318645
24c5c0df20ab3c9411f8e5f58184ccd3	d__Bacteria; p__Firmicutes; c__Clostridia	0.8476423996319631
708fc35fcba4f445ed76b4c4ae3ae2ec	d__Bacteria	0.7506057470333252
4d67fe18871f4b1931ecb3e71d73290b	d__Bacteria	0.7611168769657145
1850929793aa6d530635c9af143c5756	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__uncultured_Methanobrevibacter	0.8447803717902537
04df0f2ce59e1145235a832c8aeb078b	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__uncultured_Methanobrevibacter	0.9792024022788606
79116f298b7f3ca59e227658da28e600	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.7107287034599528
bcd029552ae4875e81cb03e928dd24ed	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.9998807219126122
06f83a821ab916a3844a514ee6e04e72	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.9999111337585789
1a85fa838fc8ef0f75e0d4245dcd3c60	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.9999625829683635
45b49043c73d93ce2146164059aab14c	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.9990588823503141
